Chocolate Covered Marshmallows | 96 | 66 | 4.59493684768677 | 45 m | 2 cups semisweet chocolate chips; 10 large marshmallows | Melt the chocolate in a microwave-safe glass or ceramic bowl in 30-second intervals, stirring after each interval. Do not overheat or chocolate will scorch.; Dip the marshmallows in chocolate using a toothpick or fork to hold them. Place on waxed paper or aluminum foil, and freeze. Let marshmallows sit at room temperature for 5 minutes before serving. | Home; Recipes; Desserts; Chocolate
Fried Cinnamon Strips | 107 | 59 | 4.66197204589844 | 30 m | 1 cup white sugar; 1 teaspoon ground cinnamon; 1/4 teaspoon ground nutmeg; 10 (8 inch) flour tortillas; 3 cups oil for frying | Combine sugar, cinnamon and nutmeg in a large resealable plastic bag. Seal and toss to mix.; Heat oil in deep-fryer or deep skillet to 375 degrees F (190 degrees C). Fry 4 or 5 tortilla strips for 30 seconds on a side, until golden brown. Drain on paper towels.; While still warm, place fried tortillas in bag and shake to coat with sugar mixture. Serve at once or store in an airtight container. | Home; Recipes; Desserts
Moon Cake | 77 | 60 | 4.4507040977478 | 1 h 30 m | 1 cup water; 1/2 cup margarine; 1 cup all-purpose flour; 4 eggs; 2 (3.4 ounce) packages instant vanilla pudding mix; 3 cups milk; 1 (8 ounce) package cream cheese; 1 (8 ounce) container frozen whipped topping, thawed; 1/4 cup chocolate syrup | Preheat oven to 400 degrees F (200 degrees C) and lightly grease a jelly roll pan.; In a large saucepan, bring water and margarine to a boil. Remove from heat, and mix in flour with electric mixer. Add eggs, one at a time, beating well after each. Spread evenly in prepared pan .; Bake at 400 degrees F (200 degrees C) for 20 to 25 minutes. Set aside to cool completely; In large bowl, combine pudding mix, milk and cream cheese. Mix with electric mixer until smooth. Spread evenly over cooled crust. Top with whipped topping and drizzle with chocolate syrup. Chill in refrigerator and serve cold. | Home; Recipes; Desserts; Cakes
The Best Pound Cake | 99 | 62 | 4.46478891372681 | 1 h 30 m | 1 cup margarine; 1/2 cup shortening; 3 cups white sugar; 5 eggs; 2 1/2 cups all-purpose flour; 1/2 cup self-rising flour; 1 cup evaporated milk; 1 tablespoon lemon extract; 1/2 teaspoon vanilla extract | Don't preheat oven. Grease and flour a 10 inch tube or Bundt pan. Sift together the all purpose flour and self-rising flour; set aside.; In a large bowl, cream together the margarine, shortening and sugar until light and fluffy. Beat in the eggs one at a time. Alternately beat in the flour mixture and the milk, mixing just until incorporated. Finally, stir in the lemon extract and vanilla.; Pour batter into a 10 inch tube or Bundt pan. Place cake in cool oven and set oven to 350 degrees F (175 degrees C). Bake for 1 hour and 15 minutes, or until toothpick inserted in center comes out clean. | Home; Recipes; Desserts; Cakes; Pound Cake
Triple Strawberry Cake | 73 | 58 | 4.46478891372681 | 3 h 5 m | 1 (18.25 ounce) package strawberry cake mix; 1 (3 ounce) package flavored Jell-O®; 4 cups water; 2 cups frozen whipped topping, thawed; 2 cups strawberries, sliced | Prepare cake according to package directions. Bake as directed for a 9x13 inch pan. Allow to cool.; Prepare the strawberry gelatin according to package instructions, using the 4 cups of water. Pour over cooled cake while still in liquid form; the cake will absorb it. Chill in refrigerator for 2 hours, or until gelatin is set.; Spread whipped topping over cake and top with sliced strawberries. | Home; Recipes; Desserts; Fruit Desserts; Strawberry Desserts
Cherry Cheese Pie II | 99 | 57 | 4.63380289077759 | 3 h 15 m | 1 (8 ounce) package cream cheese; 1 (14 ounce) can sweetened condensed milk; 1/3 cup lemon juice; 1 teaspoon vanilla extract; 1 (9 inch) prepared graham cracker crust; 1 (21 ounce) can cherry pie filling | In a large bowl, beat cream cheese until fluffy. Beat in milk until smooth. Stir in lemon juice and vanilla, then pour whole mixture into graham cracker crust.; Cover and refrigerate for 3 hours, or until set. Top with desired amount of pie filling before serving. Refrigerate leftovers. | Home; Recipes; Desserts; Pies; No-Bake Pies
Chocolate Eclair | 93 | 57 | 4.56338024139404 | 1 d 30 m | 2 (3.4 ounce) packages instant vanilla pudding mix; 1 cup confectioners' sugar; 3 cups milk; 1 (8 ounce) container frozen whipped topping, thawed; 1 (16 ounce) package graham crackers; 1 (16 ounce) container chocolate frosting | In a large bowl, combine pudding mix and confectioners' sugar. Whisk in milk until mixture is smooth, then gradually fold in whipped topping.; Place a layer of graham crackers in the bottom of a 9x13 inch pan. Spread 1/3 of pudding mixture over crackers. Cover pudding with another layer of graham crackers. Continue layering until pudding mixture is gone. Cover last pudding layer with another layer of graham crackers.; Remove lid and seal from frosting and microwave at 20 second intervals, stirring between intervals, until frosting is pourable (about 1 minute). Spread frosting evenly over top layer of graham crackers. Refrigerate 24 hours before serving. | Home; Recipes; Desserts; Pies; No-Bake Pies; Pudding Pie
Spicy Oatmeal Cookies | 69 | 62 | 4.35211277008057 | 30 m | 1 1/2 cups all-purpose flour; 1 cup white sugar; 1/2 teaspoon baking soda; 1 teaspoon salt; 1/4 teaspoon ground nutmeg; 3/4 teaspoon ground cinnamon; 3/4 cup shortening; 1 egg, beaten; 1 banana; 1 3/4 cups rolled oats | Preheat the oven to 400 degrees F (200 degrees C).; In a large bowl, stir together the flour, sugar, baking soda, salt, nutmeg and cinnamon. Cut in the shortening, until the mixture appears mealy. Stir in the egg, mashed banana and oatmeal until well blended. Drop by rounded spoonfuls onto an unprepared cookie sheet.; Bake for 8 to 10 minutes in the preheated oven. Remove from baking sheet to cool on wire racks. | Home; Recipes; Desserts; Fruit Desserts; Banana Desserts
Blueberry Crisp I | 70 | 61 | 4.05633783340454 | 1 h 25 m | 2 cups blueberries; 1/4 cup margarine, softened; 3/4 cup white sugar; 1 cup self-rising flour; 1/2 cup milk; 3/4 cup white sugar; 1 tablespoon cornstarch; 1/4 teaspoon ground nutmeg; 1 cup boiling water | Preheat the oven to 350 degrees F (175 degrees C).; Place the blueberries into an 8x8 inch square baking dish. In a medium bowl, cream together the margarine and 3/4 cup sugar until smooth. Stir the flour into the creamed mixture alternately with the milk. Spoon batter over blueberries. Mix together the remaining 3/4 cup sugar with the cornstarch and nutmeg. Sprinkle over the top. Pour boiling water over the whole thing.; Bake for 1 hour in the preheated oven. Cool for at least 10 minutes to set. Serve with whipped topping or vanilla ice cream. | Home; Recipes; Desserts; Fruit Desserts; Blueberry Desserts
Cali's Sinful Creme Brulee | 101 | 55 | 4.59154939651489 | 6 h 50 m | 1/2 cup semi-sweet chocolate chips; 2 cups heavy cream; 1/4 cup white sugar; 1 pinch salt; 2 teaspoons vanilla extract; 5 egg yolks; 4 tablespoons white sugar | Preheat the oven to 300 degrees F (150 degrees C).; Place about 2 tablespoons of the chocolate chips into each of four 6 ounce ramekins. Place them in the microwave, and heat on full power for 30 second intervals. Stir, and continue heating until chocolate has melted. Spread to cover the sides and bottom of each ramekin.; Bring a large pot of water to a boil.; Meanwhile, in a saucepan, whisk together the cream, 1/4 cup sugar, and salt. Set over medium heat, and warm until steam rises from the surface. Then in a separate bowl, whisk together the egg yolks and vanilla. When the cream is hot, ladle a little bit into the egg yolks while whisking quickly. Ladle in a bit more to bring the yolks up to a high temperature without scrambling them. Whisk the yolk mixture into the rest of the cream. Ladle into the chocolate lined ramekins.; Place a towel in the bottom of a baking dish, and place the filled ramekins on top of the towel. Place in the oven, and pour boiling water carefully into the baking dish until it comes half way up the sides of the ramekins. Cover the dish loosely with aluminum foil.; Bake for 35 to 40 minutes in the preheated oven, just until the custard is set. Remove ramekins from the dish, and refrigerate for 4 to 6 hours.; Before serving, sprinkle 1 tablespoon of sugar over the top of each creme brulee. Use a kitchen torch or your oven's broiler to caramelize the sugar. It may take 2 to 3 minutes in the broiler. Serve immediately. | Home; Recipes; World Cuisine; European; French
Biscochitos Traditional Cookies | 121 | 58 | 4.57746458053589 | 25 m | 6 cups all-purpose flour; 1 tablespoon baking powder; 1/4 teaspoon salt; 2 cups lard; 1 1/2 cups white sugar; 2 teaspoons anise seed; 2 eggs; 1/4 cup brandy; 1/4 cup white sugar; 1 tablespoon ground cinnamon | Preheat the oven to 350 degrees F (175 degrees C). Sift the flour, baking powder and salt into a bowl, and set aside.; In a large bowl, cream together the lard and 1 1/2 cups sugar until smooth. Mix in the anise seed, and beat until fluffy. Stir in the eggs one at a time. Add the sifted ingredients and brandy, and stir until well blended.; On a floured surface, roll the dough out to 1/2 or 1/4 inch thickness, and cut into desired shapes using cookie cutters. The traditional is fleur-de-lis. Place cookies onto baking sheets. Mix together the 1/4 cup of sugar and cinnamon; sprinkle over the tops of the cookies.; Bake for 10 minutes in the preheated oven, or until the bottoms are lightly browned. | Home; Recipes; World Cuisine; Latin American; Mexican
Bee Lian's Rich Orange Cake | 87 | 58 | 4.5 | 1 h 10 m | 1/2 cup butter; 3/4 cup white sugar; 2 tablespoons grated orange zest; 2 egg yolks; 1 cup self-rising flour; 1/2 cup fresh orange juice; 2 egg whites; 1 pinch salt | Preheat oven to 350 degrees F (175 degrees C).Grease one 8 inch round cake pan. Sift flour and set aside.; Cream butter, sugar and grated orange zest until light and fluffy. Beat in the egg yolks one at a time. Fold in sifted flour, alternating with orange juice.; In another bowl, whisk egg whites until stiff and add a pinch of salt. Fold whisked egg whites into the mixture. Spoon batter into prepared pan.; Bake in preheated oven for 35 to 40 minutes, or until a toothpick inserted into cake comes out clean. | Home; Recipes; Desserts; Cakes; Sponge Cake
Heavenly Chipped Chocolate and Hazelnut Cheesecake | 149 | 62 | 4.74647903442383 | 3 h | 1/3 cup semisweet chocolate chips; 1 1/2 cups vanilla wafer crumbs; 3/4 cup hazelnuts - toasted, skinned and coarsely chopped; 2 tablespoons white sugar; 3 tablespoons butter, melted; 3 (8 ounce) packages cream cheese, softened; 1 cup white sugar; 3 eggs, lightly beaten; 3 tablespoons hazelnut liqueur; 1 cup semisweet chocolate chips; 2/3 cup semisweet chocolate chips; 13 skinned, toasted hazelnuts; 1/4 cup sour cream, room temperature; 1 tablespoon hazelnut liqueur | Preheat oven to 300 degrees F (150 degrees C).; Using a blender or a food processor, finely chop 1/3 cup semisweet chocolate chips. Transfer ground chocolate to a mixing bowl. Add vanilla wafer crumbs, ground hazelnuts, 2 tablespoons white sugar, and melted butter or margarine. Mix until well combined. Press onto the bottom and up the sides of a 9 inch springform pan. Bake in preheated oven for 15 minutes. Allow to cool.; Raise oven temperature to 350 degrees F (175 degrees C).; In a large bowl, beat the cream cheese until fluffy. Gradually add 1 cup white sugar; mix well. Add the eggs and 3 tablespoons liqueur. Mix until well blended. Coarsely chop 1 cup of the semisweet chocolate chips, and stir the chocolate into the cream cheese mixture. Pour batter into the cooled crust.; Bake in preheated 350 degrees F (175 degrees C) oven for 1 hour. Let cake cool in oven for 1 hour. Remove outer ring from pan; allow cake to cool completely.; Melt 2/3 cup semisweet chocolate chips over hot (not boiling) water. Stir until smooth. Dip 13 hazelnuts into the chocolate, covering one-half of each nut. Shake off the excess chocolate. Place on a waxed-paper lined plate and chill until set.; Stir the sour cream into the remaining melted chocolate and mix well. Add 1 tablespoon liqueur. Spread glaze on top of the cooled cheesecake. Garnish with chocolate-dipped hazelnuts. | Home; Recipes; Desserts; Chocolate
Best Cheesecake on Earth | 77 | 60 | 4.09722232818604 | 3 h 10 m | 1 1/2 pounds ricotta cheese; 16 ounces cream cheese; 1 cup white sugar; 6 eggs; 6 tablespoons all-purpose flour; 1 cup sour cream; 1 teaspoon vanilla extract | Preheat oven to 325 degrees F (165 degrees C.) Wrap the outside bottom of a 10 inch springform pan with foil to prevent water seeping in while baking.; Cream together ricotta cheese, cream cheese and sugar until smooth. Mix in the eggs one at a time. Add flour one tablespoon at a time, mixing well. Stir in the sour cream and vanilla. Pour mixture into a 10 inch springform pan.; Place cheesecake in a large rectangular pan filled with 2 inches of hot water. Carefully put into preheated oven without spilling water. Bake for 90 minutes.; After 90 minutes turn oven off, but leave the cake in the oven for another 60 minutes (do not open door).; Cool on counter for 60 minutes and then refrigerate. Serve when thoroughly chilled. | Home; Recipes; Desserts; Cakes; Cheesecake
