Vegan Bean Taco Filling | 450 | 273 | 4.554123878479 | 30 m | 1 tablespoon olive oil; ; ; ; ; ; ; ; ; ;  |  | Home; Recipes; World Cuisine; Latin American; Mexican
Slow Cooker Venison Roast | 540 | 294 | 4.50708198547363 | 6 h 10 m | 3 pounds boneless venison roast; 1 large onion, sliced; 1 tablespoon soy sauce; 1 tablespoon Worcestershire sauce; 1 tablespoon garlic salt; 1/4 teaspoon ground black pepper; 1 (1 ounce) package dry onion soup mix; 1 (10.75 ounce) can condensed cream of mushroom soup | Put cleaned meat in slow cooker and cover with onion. Sprinkle with soy sauce, Worcestershire sauce, garlic salt and pepper.; In a small bowl combine the soup mix and the soup; mix together and pour mixture over venison. Cook on Low setting for 6 hours. | Home; Recipes; Meat and Poultry; Game Meats; Venison
Grilled Lamb with Brown Sugar Glaze | 380 | 279 | 4.70738649368286 | 1 h 25 m | 1/4 cup brown sugar; 2 teaspoons ground ginger; 2 teaspoons dried tarragon; 1 teaspoon ground cinnamon; 1 teaspoon ground black pepper; 1 teaspoon garlic powder; 1/2 teaspoon salt; 4 lamb chops | In a medium bowl, mix brown sugar, ginger, tarragon, cinnamon, pepper, garlic powder, and salt. Rub lamb chops with the seasonings, and place on a plate. Cover, and refrigerate for 1 hour.; Preheat grill for high heat.; Brush grill grate lightly with oil, and arrange lamb chops on grill. Cook 5 minutes on each side, or to desired doneness. | Home; Recipes; Meat and Poultry; Lamb
Irish Shepherd's Pie | 763 | 276 | 4.62285709381104 | 1 h 35 m | 1 tablespoon olive oil; 1 tablespoon butter; 1 onion, diced; 2 pounds lean ground lamb; 1/3 cup all-purpose flour; salt and ground black pepper to taste; 2 teaspoons minced fresh rosemary; 1 teaspoon paprika; 1/8 teaspoon ground cinnamon; 1 tablespoon ketchup; 3 cloves garlic, minced; 2 1/2 cups water, or as needed; 1 (12 ounce) package frozen peas and carrots, thawed; 2 1/2 pounds Yukon Gold potatoes, peeled and halved; 1 tablespoon butter; 1 pinch ground cayenne pepper; 1/4 cup cream cheese; 1/4 pound Irish cheese (such as Dubliner®), shredded; salt and ground black pepper to taste; 1 egg yolk; 2 tablespoons milk | Preheat the oven to 375 degrees F (190 degrees C).; Place olive oil and butter in Dutch oven over medium heat. Stir in onion and ground lamb; brown the meat, breaking it up into small crumbles as it cooks, about 10 minutes.; Stir in flour until incorporated, then mix in salt, black pepper, rosemary, paprika, cinnamon, ketchup, and garlic; cook and stir until garlic is fragrant, 2 to 3 minutes.; Stir in water and scrape up any brown bits from the bottom of the Dutch oven. Reduce heat to medium-low and bring mixture to a simmer; cook and stir until thick, about 5-6 minutes.; Remove lamb mixture from heat and stir in peas and carrots until combined.; Spread lamb mixture into the bottom of a 9x13-inch baking dish and set aside.; Place potatoes into a large pan of salted water. Bring to a boil, reduce heat to medium, and cook until tender, about 15 minutes. Drain well and return potatoes to pan.; Mash butter, cayenne pepper, cream cheese, and Irish cheese into the potatoes. Mash until combined and potatoes are smooth. Season to taste with salt and black pepper.; Whisk together egg yolk and milk in a small bowl; stir into the mashed potato mixture.; Top the lamb mixture in the baking dish with the mashed potatoes and spread evenly to cover.; Bake in the preheated oven until the top is golden brown and sauce is bubbling up around the edges, 25 to 30 minutes. | Home; Recipes; World Cuisine; European; UK and Ireland; Irish
Vegetarian Mexican Inspired Stuffed Peppers | 1K | 252 | 4.70773649215698 | 55 m | 1 tablespoon salt; 4 large green bell peppers - tops, seeds, and membranes removed; 1 tablespoon olive oil; 1/2 cup chopped onion; 2 cups cooked rice; 1 (15 ounce) can black beans, drained and rinsed; 1 (14.5 ounce) can chili-style diced tomatoes; 1 teaspoon chili powder; 1 teaspoon garlic salt; 1/2 teaspoon ground cumin; 1/2 teaspoon salt; 1 (8 ounce) package shredded Mexican cheese blend (such as Sargento® Authentic Mexican) | Preheat oven to 350 degrees F (175 degrees C).; Bring a large pot of water and 1 tablespoon salt to a boil; cook green bell peppers in the boiling water until slightly softened, 3 to 4 minutes. Drain.; Heat olive oil in a skillet over medium heat; cook and stir onion in the hot oil until softened and transparent, 5 to 10 minutes.; Mix rice, black beans, tomatoes, and cooked onion in a large bowl. Add chili powder, garlic salt, cumin, 1/2 teaspoon salt; stir until evenly mixed. Fold 1 1/2 cups Mexican cheese blend into rice mixture. Spoon rice mixture into each bell pepper; arrange peppers in 9x9-inch baking dish. Sprinkle peppers with remaining Mexican cheese blend.; Bake in the preheated oven until cheese is melted and bubbling, about 30 minutes. | Home; Recipes; World Cuisine; Latin American; Mexican
Kofta Kebabs | 490 | 253 | 4.68767929077148 | 1 h 20 m | 4 cloves garlic, minced; 1 teaspoon kosher salt; 1 pound ground lamb; 3 tablespoons grated onion; 3 tablespoons chopped fresh parsley; 1 tablespoon ground coriander; 1 teaspoon ground cumin; 1/2 tablespoon ground cinnamon; 1/2 teaspoon ground allspice; 1/4 teaspoon cayenne pepper; 1/4 teaspoon ground ginger; 1/4 teaspoon ground black pepper; 28 bamboo skewers, soaked in water for 30 minutes | Mash the garlic into a paste with the salt using a mortar and pestle or the flat side of a chef's knife on your cutting board. Mix the garlic into the lamb along with the onion, parsley, coriander, cumin, cinnamon, allspice, cayenne pepper, ginger, and pepper in a mixing bowl until well blended. Form the mixture into 28 balls. Form each ball around the tip of a skewer, flattening into a 2 inch oval; repeat with the remaining skewers. Place the kebabs onto a baking sheet, cover, and refrigerate at least 30 minutes, or up to 12 hours.; Preheat an outdoor grill for medium heat, and lightly oil grate.; Cook the skewers on the preheated grill, turning occasionally, until the lamb has cooked to your desired degree of doneness, about 6 minutes for medium. | Home; Recipes; Meat and Poultry; Lamb
Beef Wellington | 491 | 243 | 4.52857160568237 | 1 h | 2 1/2 pounds beef tenderloin; 2 tablespoons butter, softened; 2 tablespoons butter; 1 onion, chopped; 1/2 cup sliced fresh mushrooms; 2 ounces liver pate; 2 tablespoons butter, softened; salt and pepper to taste; 1 (17.5 ounce) package frozen puff pastry, thawed; 1 egg yolk, beaten; 1 (10.5 ounce) can beef broth; 2 tablespoons red wine | Preheat oven to 425 degrees F (220 degrees C). Place beef in a small baking dish, and spread with 2 tablespoons softened butter. Bake for 10 to 15 minutes, or until browned. Remove from pan, and allow to cool completely. Reserve pan juices.; Melt 2 tablespoons butter in a skillet over medium heat. Saute onion and mushrooms in butter for 5 minutes. Remove from heat, and let cool.; Mix together pate and 2 tablespoons softened butter, and season with salt and pepper. Spread pate over beef. Top with onion and mushroom mixture.; Roll out the puff pastry dough, and place beef in the center. Fold up, and seal all the edges, making sure the seams are not too thick. Place beef in a 9x13 inch baking dish, cut a few slits in the top of the dough, and brush with egg yolk.; Bake at 450 degrees F (230 degrees C) for 10 minutes, then reduce heat to 425 degrees F (220 degrees C) for 10 to 15 more minutes, or until pastry is a rich, golden brown. Set aside, and keep warm.; Place all reserved juices in a small saucepan over high heat. Stir in beef stock and red wine; boil for 10 to 15 minutes, or until slightly reduced. Strain, and serve with beef. | Home; Recipes; World Cuisine; European; UK and Ireland; English
Rib Eye Steaks with a Soy and Ginger Marinade | 294 | 261 | 4.56733512878418 | 1 h 20 m | 1/2 cup soy sauce; 1/4 cup real maple syrup; 6 cloves garlic, minced; 1 tablespoon grated fresh ginger; 1 teaspoon mustard powder; 1/2 teaspoon sesame oil; 1/4 teaspoon hot pepper sauce; 1/2 cup beer; 4 (10 ounce) beef rib eye steaks | In a medium size mixing bowl, combine soy sauce, maple syrup, garlic, ginger root, mustard powder, sesame oil, and Tabasco sauce; mix well to blend. Now add beer, and stir lightly to mix.; Prepare steaks by scoring any fatty outside areas on steak with a knife, (this prevents the steaks from curling when barbecuing). Place steaks in a casserole dish, and pour marinade over. Using a fork, punch holes in steaks so that the marinade penetrates into the steaks. Turn steaks over, and repeat punching holes.; Cover with clear wrap or foil, and let marinate in the refrigerator for at least 1 hour or longer. You can also refrigerate and marinate overnight.; Prepare and preheat barbecue to high heat. Place steaks directly on grill and sear one side for about 15 seconds. Turn steaks over and cook for about 5 minutes, then turn over and cook for another 5 minutes for medium-rare, depending on thickness. Test for doneness by cutting into the middle of the steak. | Home; Recipes; World Cuisine; Asian
Grilled Sea Bass | 384 | 283 | 4.7040228843689 | 40 m | 1/4 teaspoon garlic powder; 1/4 teaspoon onion powder; 1/4 teaspoon paprika; lemon pepper to taste; sea salt to taste; 2 pounds sea bass; 3 tablespoons butter; 2 large cloves garlic, chopped; 1 tablespoon chopped Italian flat leaf parsley; 1 1/2 tablespoons extra virgin olive oil | Preheat grill for high heat.; In a small bowl, stir together the garlic powder, onion powder, paprika, lemon pepper, and sea salt. Sprinkle seasonings onto the fish.; In a small saucepan over medium heat, melt the butter with the garlic and parsley. Remove from heat when the butter has melted, and set aside.; Lightly oil grill grate. Grill fish for 7 minutes, then turn and drizzle with butter. Continue cooking for 7 minutes, or until easily flaked with a fork. Drizzle with olive oil before serving. | Home; Recipes; World Cuisine; Latin American; South American; Chilean
Baked Split Chicken Breast | 1K | 270 | 4.61206912994385 | 1 h 40 m | 2 large bone-in chicken breast halves with skin; 1/4 cup extra-virgin olive oil; 1/2 teaspoon garlic, minced; 1/2 teaspoon coarse sea salt; 1/2 teaspoon cracked black pepper; 1/4 teaspoon dried rosemary; 1/4 teaspoon dried basil | Rub chicken breasts with olive oil and garlic; sprinkle with salt, black pepper, rosemary, and basil. Arrange chicken in a large baking dish and refrigerate at least 45 minutes.; Preheat oven to 375 degrees F (190 degrees C).; Bake in preheated oven until chicken meat is no longer pink at the bone and the juices run clear, 45 to 60 minutes. An instant-read thermometer inserted in the thickest part of the breast meat should read 165 degrees F (75 degrees C). | Home; Recipes; Meat and Poultry; Chicken; Baked and Roasted; Breasts
Maple Baked Pork Loin Roast | 470 | 283 | 4.54466867446899 | 2 h 20 m | 1 tablespoon canola oil; 1 (4 pound) boneless pork loin roast; salt and pepper to taste; all-purpose flour for dredging; 3/4 cup maple syrup; 3/4 cup ketchup; 1/3 cup water; 1 tablespoon minced garlic | Preheat oven to 350 degrees F (175 degrees C).; Heat the oil in a large skillet over medium-high heat until smoking. Meanwhile, season the pork roast with salt and pepper, then dredge in flour, and shake off excess. Sear in hot oil until browned on all sides, about 1 minute per side.; Place onto a large sheet of aluminum foil set on top of a baking sheet; set aside. Stir together the maple syrup, ketchup, water, and garlic. Pour 3/4 of this sauce over the pork. Fold the foil over the pork, and seal to form a packet.; Bake in preheated oven until the internal temperature reaches 170 degrees F (75 degrees C), about 2 hours. Carefully open up the foil packet, and broil for a few minutes until the sauce glazes the meat. Serve with remaining sauce. | Home; Recipes; Main Dish; Roasts
Pesto Turkey Burgers | 372 | 260 | 4.65895938873291 | 20 m | 1 1/4 pounds lean ground turkey; 2 tablespoons basil pesto; 1 teaspoon minced garlic; 1/2 cup crumbled feta cheese; 1 1/2 teaspoons seasoned salt; 1/2 cup bread crumbs; 1/2 teaspoon seasoned salt | Preheat an outdoor grill for medium-high heat.; Mix together ground turkey, pesto, garlic, feta cheese, 1 1/2 teaspoons seasoned salt, and breadcrumbs in a bowl until evenly blended. Form into 4 patties.; Grill pesto burgers until no longer pink in the center, about 5 minutes per side. Sprinkle with seasoned salt halfway through cooking. | Home; Recipes; Meat and Poultry; Turkey; Ground
Texas Pork Ribs | 344 | 276 | 4.67052030563354 | 13 h 30 m | 6 pounds pork spareribs; 1 1/2 cups white sugar; 1/4 cup salt; 2 1/2 tablespoons ground black pepper; 3 tablespoons sweet paprika; 1 teaspoon cayenne pepper, or to taste; 2 tablespoons garlic powder; 5 tablespoons pan drippings; 1/2 cup chopped onion; 4 cups ketchup; 3 cups hot water; 4 tablespoons brown sugar; cayenne pepper to taste; salt and pepper to taste; 1 cup wood chips, soaked | Clean the ribs, and trim away any excess fat. In a medium bowl, stir together the sugar, 1/4 cup salt, ground black pepper, paprika, 1 teaspoon cayenne pepper, and garlic powder. Coat ribs liberally with spice mix. Place the ribs in two 10x15 inch roasting pans, piling two racks of ribs per pan. Cover, and refrigerate for at least 8 hours.; Preheat oven to 275 degrees F (135 degrees C). Bake uncovered for 3 to 4 hours, or until the ribs are tender and nearly fall apart.; Remove 5 tablespoons of drippings from the bottom of the roasting pans, and place in a skillet over medium heat. Cook onion in pan drippings until lightly browned and tender. Stir in ketchup, and heat for 3 to 4 more minutes, stirring constantly. Next, mix in water and brown sugar, and season to taste with cayenne pepper, salt, and pepper. Reduce heat to low, cover, and simmer for 1 hour, adding water as necessary to achieve desired thickness.; Preheat grill for medium-low heat.; When ready to grill, add soaked wood chips to the coals or to the smoker box of a gas grill. Lightly oil grill grate. Place ribs on the grill two racks at a time so they are not crowded. Cook for 20 minutes, turning occasionally. Baste ribs with sauce during the last 10 minutes of grilling, so the sauce does not burn. | Home; Recipes; Meat and Poultry; Pork; Ribs; Spare Ribs
Chipotle Shrimp Tacos | 398 | 254 | 4.54202890396118 | 30 m | 1 (12 ounce) package bacon, cut into small pieces; 1/2 onion, diced; 2 pounds large cooked shrimp - peeled, deveined, and cut in half; 3 chipotle peppers in adobo sauce, minced; 12 corn tortillas; 1 cup chopped fresh cilantro; 1 lime, juiced; salt to taste (optional) | In a large, deep skillet fry the bacon over medium-high heat until evenly brown. Drain the bacon fat. Add the onions to the pan with the bacon and cook 5 minutes or until the onions are translucent. Stir in the shrimp and chipotle chiles; cook 4 minutes or until heated through.; Heat tortillas on an ungreased skillet over medium-high heat for 10 to 15 seconds. Turn and heat for another 5 to 10 seconds. Fill the heated tortillas with shrimp mixture. Sprinkle with cilantro, lime juice, and salt. | Home; Recipes; World Cuisine; Latin American; Mexican
