Chef John's Stuffed Peppers | 4K | 1193 | 4.79104471206665 | 1 h 50 m | 1 cup uncooked long grain white rice; 2 cups water; 1 onion, diced; 1 tablespoon olive oil; 2 cups marinara sauce; 1 cup beef broth; 1 tablespoon balsamic vinegar; 1/4 teaspoon crushed red pepper flakes; 1 pound lean ground beef; 1/4 pound hot Italian pork sausage, casing removed; 1 (10 ounce) can diced tomatoes; 1/4 cup chopped fresh Italian parsley; 4 cloves garlic, minced; 2 teaspoons salt; 1 teaspoon freshly ground black pepper; 1 pinch ground cayenne pepper; 4 large green bell peppers, halved lengthwise and seeded; 1 cup finely grated Parmigiano-Reggiano cheese, plus more for topping | Preheat the oven to 375 degrees F (190 degrees C).; Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Set the cooked rice aside.; Cook onion and olive oil over medium heat until onion begins to soften, about 5 minutes. Transfer half of cooked onion to a large bowl and set aside.; Stir marinara sauce, beef broth, balsamic vinegar, and red pepper flakes into the skillet; cook and stir for 1 minute.; Pour sauce mixture into a 9x13-inch baking dish and set aside.; Combine ground beef, Italian sausage, diced tomatoes, Italian parsley, garlic, salt, black pepper, and cayenne pepper into bowl with reserved onions; mix well. Stir in cooked rice and Parmigiano Reggiano. Stuff green bell peppers with beef and sausage mixture.; Place stuffed green bell pepper halves in the baking dish over tomato sauce; sprinkle with remaining Parmigiano-Reggiano, cover baking dish with aluminum foil, and bake in the preheated oven for 45 minutes.; Remove aluminum foil and bake until the meat is no longer pink, the green peppers are tender and the cheese is browned on top, an addition 20 to 25 minutes. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
Meatball Nirvana | 7K | 2602 | 4.62100458145142 | 40 m | 1 pound extra lean ground beef; 1/2 teaspoon sea salt; 1 small onion, diced; 1/2 teaspoon garlic salt; 1 1/2 teaspoons Italian seasoning; 3/4 teaspoon dried oregano; 3/4 teaspoon crushed red pepper flakes; 1 dash hot pepper sauce (such as Frank's RedHot®), or to taste; 1 1/2 tablespoons Worcestershire sauce; 1/3 cup skim milk; 1/4 cup grated Parmesan cheese; 1/2 cup seasoned bread crumbs | Preheat an oven to 400 degrees F (200 degrees C).; Place the beef into a mixing bowl, and season with salt, onion, garlic salt, Italian seasoning, oregano, red pepper flakes, hot pepper sauce, and Worcestershire sauce; mix well. Add the milk, Parmesan cheese, and bread crumbs. Mix until evenly blended, then form into 1 1/2-inch meatballs, and place onto a baking sheet.; Bake in the preheated oven until no longer pink in the center, 20 to 25 minutes. | Home; Recipes; Main Dish; Meatballs
BBQ Pork for Sandwiches | 3K | 2477 | 4.78567457199097 | 4 h 45 m | 1 (14 ounce) can beef broth; 3 pounds boneless pork ribs; 1 (18 ounce) bottle barbeque sauce | Pour can of beef broth into slow cooker, and add boneless pork ribs. Cook on High heat for 4 hours, or until meat shreds easily. Remove meat, and shred with two forks. It will seem that it's not working right away, but it will.; Preheat oven to 350 degrees F (175 degrees C). Transfer the shredded pork to a Dutch oven or iron skillet, and stir in barbeque sauce.; Bake in the preheated oven for 30 minutes, or until heated through. | Home; Recipes; Main Dish; Sandwiches; Pork
Bow Ties with Sausage, Tomatoes and Cream | 5K | 2500 | 4.68650341033936 | 45 m | 1 (12 ounce) package bow tie pasta; 2 tablespoons olive oil; 1 pound sweet Italian sausage, casings removed and crumbled; 1/2 teaspoon red pepper flakes; 1/2 cup diced onion; 3 cloves garlic, minced; 1 (28 ounce) can Italian-style plum tomatoes, drained and coarsely chopped; 1 1/2 cups heavy cream; 1/2 teaspoon salt; 3 tablespoons minced fresh parsley | Bring a large pot of lightly salted water to a boil. Cook pasta in boiling water for 8 to 10 minutes, or until al dente; drain.; Heat oil in a large, deep skillet over medium heat. Cook sausage and pepper flakes until sausage is evenly brown. Stir in onion and garlic, and cook until onion is tender. Stir in tomatoes, cream, and salt. Simmer until mixture thickens, 8 to 10 minutes.; Stir cooked pasta into sauce, and heat through. Sprinkle with parsley. | Home; Recipes; World Cuisine; European; Italian
Marinated Grilled Shrimp | 4K | 2386 | 4.7590856552124 | 55 m | 3 cloves garlic, minced; 1/3 cup olive oil; 1/4 cup tomato sauce; 2 tablespoons red wine vinegar; 2 tablespoons chopped fresh basil; 1/2 teaspoon salt; 1/4 teaspoon cayenne pepper; 2 pounds fresh shrimp, peeled and deveined; skewers | In a large bowl, stir together the garlic, olive oil, tomato sauce, and red wine vinegar. Season with basil, salt, and cayenne pepper. Add shrimp to the bowl, and stir until evenly coated. Cover, and refrigerate for 30 minutes to 1 hour, stirring once or twice.; Preheat grill for medium heat. Thread shrimp onto skewers, piercing once near the tail and once near the head. Discard marinade.; Lightly oil grill grate. Cook shrimp on preheated grill for 2 to 3 minutes per side, or until opaque. | Home; Recipes; Seafood; Shellfish; Shrimp
Baked Dijon Salmon | 4K | 2352 | 4.55809020996094 | 35 m | 1/4 cup butter, melted; 3 tablespoons Dijon mustard; 1 1/2 tablespoons honey; 1/4 cup dry bread crumbs; 1/4 cup finely chopped pecans; 4 teaspoons chopped fresh parsley; 4 (4 ounce) fillets salmon; salt and pepper to taste; 1 lemon, for garnish | Preheat oven to 400 degrees F (200 degrees C).; In a small bowl, stir together butter, mustard, and honey. Set aside. In another bowl, mix together bread crumbs, pecans, and parsley.; Brush each salmon fillet lightly with honey mustard mixture, and sprinkle the tops of the fillets with the bread crumb mixture.; Bake salmon 12 to 15 minutes in the preheated oven, or until it flakes easily with a fork. Season with salt and pepper, and garnish with a wedge of lemon. | Home; Recipes; Seafood; Fish; Salmon
Famous Butter Chicken | 4K | 2374 | 4.56662559509277 | 55 m | 2 eggs, beaten; 1 cup crushed buttery round cracker crumbs; 1/2 teaspoon garlic salt; ground black pepper to taste; 4 skinless, boneless chicken breast halves; 1/2 cup butter, cut into pieces | Preheat oven to 375 degrees F (190 degrees C).; Place eggs and cracker crumbs in two separate shallow bowls. Mix cracker crumbs with garlic salt and pepper. Dip chicken in the eggs, then dredge in the crumb mixture to coat.; Arrange coated chicken in a 9x13 inch baking dish. Place pieces of butter around the chicken.; Bake in the preheated oven for 40 minutes, or until chicken is no longer pink and juices run clear. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Breaded
Juicy Roasted Chicken | 5K | 2380 | 4.70949363708496 | 1 h 40 m | 1 (3 pound) whole chicken, giblets removed; salt and black pepper to taste; 1 tablespoon onion powder, or to taste; 1/2 cup margarine, divided; 1 stalk celery, leaves removed | Preheat oven to 350 degrees F (175 degrees C).; Place chicken in a roasting pan, and season generously inside and out with salt and pepper. Sprinkle inside and out with onion powder. Place 3 tablespoons margarine in the chicken cavity. Arrange dollops of the remaining margarine around the chicken's exterior. Cut the celery into 3 or 4 pieces, and place in the chicken cavity.; Bake uncovered 1 hour and 15 minutes in the preheated oven, to a minimum internal temperature of 180 degrees F (82 degrees C). Remove from heat, and baste with melted margarine and drippings. Cover with aluminum foil, and allow to rest about 30 minutes before serving. | Home; Recipes; World Cuisine; European; German
Spicy Garlic Lime Chicken | 4K | 2110 | 4.56162214279175 | 25 m | 3/4 teaspoon salt; 1/4 teaspoon black pepper; 1/4 teaspoon cayenne pepper; 1/8 teaspoon paprika; 1/4 teaspoon garlic powder; 1/8 teaspoon onion powder; 1/4 teaspoon dried thyme; 1/4 teaspoon dried parsley; 4 boneless, skinless chicken breast halves; 2 tablespoons butter; 1 tablespoon olive oil; 2 teaspoons garlic powder; 3 tablespoons lime juice | In a small bowl, mix together salt, black pepper, cayenne, paprika, 1/4 teaspoon garlic powder, onion powder, thyme and parsley. Sprinkle spice mixture generously on both sides of chicken breasts.; Heat butter and olive oil in a large heavy skillet over medium heat. Saute chicken until golden brown, about 6 minutes on each side. Sprinkle with 2 teaspoons garlic powder and lime juice. Cook 5 minutes more, stirring frequently to coat evenly with sauce. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Skillet
Rempel Family Meatloaf | 3K | 2276 | 4.54431200027466 | 55 m | 1 1/2 pounds lean ground beef; 1/2 cup crushed buttery round crackers; 3/4 cup shredded Cheddar cheese; 1 (1 ounce) package dry onion soup mix; 2 eggs, beaten; 1/4 cup ketchup; 2 tablespoons steak sauce | Preheat oven to 350 degrees F (175 degrees C).; Stir the ground beef, crushed crackers, Cheddar cheese, and onion soup mix in a large bowl until well combined. Whisk the eggs, ketchup, and steak sauce in a separate bowl until smooth. Mix the eggs into the meat until evenly combined, if the mixture seems too dry, add a little water. Press into a 9x5 inch loaf pan.; Bake in preheated oven until the meatloaf reaches 160 degrees F (71 degrees C) and is no longer pink in the center, 45 to 60 minutes. | Home; Recipes; Main Dish; Meatloaf; Beef Meatloaf
Baked Salmon II | 4K | 2126 | 4.68002653121948 | 2 h | 2 cloves garlic, minced; 6 tablespoons light olive oil; 1 teaspoon dried basil; 1 teaspoon salt; 1 teaspoon ground black pepper; 1 tablespoon lemon juice; 1 tablespoon fresh parsley, chopped; 2 (6 ounce) fillets salmon | In a medium glass bowl, prepare marinade by mixing garlic, light olive oil, basil, salt, pepper, lemon juice and parsley. Place salmon fillets in a medium glass baking dish, and cover with the marinade. Marinate in the refrigerator about 1 hour, turning occasionally.; Preheat oven to 375 degrees F (190 degrees C).; Place fillets in aluminum foil, cover with marinade, and seal. Place sealed salmon in the glass dish, and bake 35 to 45 minutes, until easily flaked with a fork. | Home; Recipes; Seafood; Fish; Salmon
Hamburger Steak with Onions and Gravy | 5K | 2229 | 4.5875129699707 | 40 m | 1 pound ground beef; 1 egg; 1/4 cup bread crumbs; 1/8 teaspoon ground black pepper; 1/2 teaspoon seasoned salt; 1/2 teaspoon onion powder; 1/2 teaspoon garlic powder; 1 teaspoon Worcestershire sauce; 1 tablespoon vegetable oil; 1 cup thinly sliced onion; 2 tablespoons all-purpose flour; 1 cup beef broth; 1 tablespoon cooking sherry; 1/2 teaspoon seasoned salt | In a large bowl, mix together the ground beef, egg, bread crumbs, pepper, salt, onion powder, garlic powder, and Worcestershire sauce. Form into 8 balls, and flatten into patties.; Heat the oil in a large skillet over medium heat. Fry the patties and onion in the oil until patties are nicely browned, about 4 minutes per side. Remove the beef patties to a plate, and keep warm.; Sprinkle flour over the onions and drippings in the skillet. Stir in flour with a fork, scraping bits of beef off of the bottom as you stir. Gradually mix in the beef broth and sherry. Season with seasoned salt. Simmer and stir over medium-low heat for about 5 minutes, until the gravy thickens. Turn heat to low, return patties to the gravy, cover, and simmer for another 15 minutes. | Home; Recipes; Everyday Cooking
Aussie Chicken | 3K | 2112 | 4.60827589035034 | 1 h 20 m | 4 skinless, boneless chicken breast halves - pounded to 1/2 inch thickness; 2 teaspoons seasoning salt; 6 slices bacon, cut in half; 1/2 cup prepared yellow mustard; 1/2 cup honey; 1/4 cup light corn syrup; 1/4 cup mayonnaise; 1 tablespoon dried onion flakes; 1 tablespoon vegetable oil; 1 cup sliced fresh mushrooms; 2 cups shredded Colby-Monterey Jack cheese; 2 tablespoons chopped fresh parsley | Rub the chicken breasts with the seasoning salt, cover and refrigerate for 30 minutes.; Preheat oven to 350 degrees F (175 degrees C). Place bacon in a large, deep skillet. Cook over medium high heat until crisp. Set aside.; In a medium bowl, combine the mustard, honey, corn syrup, mayonnaise and dried onion flakes. Remove half of sauce, cover and refrigerate to serve later.; Heat oil in a large skillet over medium heat. Place the breasts in the skillet and saute for 3 to 5 minutes per side, or until browned. Remove from skillet and place the breasts into a 9x13 inch baking dish. Apply the honey mustard sauce to each breast, then layer each breast with mushrooms and bacon. Sprinkle top with shredded cheese.; Bake in preheated oven for 15 minutes, or until cheese is melted and chicken juices run clear. Garnish with parsley and serve with the reserved honey mustard sauce. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Yummy Honey Chicken Kabobs | 4K | 1901 | 4.68912267684937 | 2 h 30 m | 1/4 cup vegetable oil; 1/3 cup honey; 1/3 cup soy sauce; 1/4 teaspoon ground black pepper; 8 skinless, boneless chicken breast halves - cut into 1 inch cubes; 2 cloves garlic; 5 small onions, cut into 2 inch pieces; 2 red bell peppers, cut into 2 inch pieces; skewers | In a large bowl, whisk together oil, honey, soy sauce, and pepper. Before adding chicken, reserve a small amount of marinade to brush onto kabobs while cooking. Place the chicken, garlic, onions and peppers in the bowl, and marinate in the refrigerator at least 2 hours (the longer the better).; Preheat the grill for high heat.; Drain marinade from the chicken and vegetables, and discard marinade. Thread chicken and vegetables alternately onto the skewers.; Lightly oil the grill grate. Place the skewers on the grill. Cook for 12 to 15 minutes, until chicken juices run clear. Turn and brush with reserved marinade frequently. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Broiled
Creamy Cajun Chicken Pasta | 4K | 1899 | 4.6766185760498 | 30 m | 4 ounces linguine pasta; 2 boneless, skinless chicken breast halves, sliced into thin strips; 2 teaspoons Cajun seasoning; 2 tablespoons butter; 1 green bell pepper, chopped; 1/2 red bell pepper, chopped; 4 fresh mushrooms, sliced; 1 green onion, minced; 1 1/2 cups heavy cream; 1/4 teaspoon dried basil; 1/4 teaspoon lemon pepper; 1/4 teaspoon salt; 1/8 teaspoon garlic powder; 1/8 teaspoon ground black pepper; 2 tablespoons grated Parmesan cheese | Bring a large pot of lightly salted water to a boil. Add linguini pasta, and cook for 8 to 10 minutes, or until al dente; drain.; Meanwhile, place chicken and Cajun seasoning in a bowl, and toss to coat.; In a large skillet over medium heat, saute chicken in butter until no longer pink and juices run clear, about 5 to 7 minutes. Add green and red bell peppers, sliced mushrooms and green onions; cook for 2 to 3 minutes. Reduce heat, and stir in heavy cream. Season the sauce with basil, lemon pepper, salt, garlic powder and ground black pepper, and heat through.; In a large bowl, toss linguini with sauce. Sprinkle with grated Parmesan cheese. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Pasta
Gourmet Mushroom Risotto | 4K | 1917 | 4.79320335388184 | 50 m | 6 cups chicken broth, divided; 3 tablespoons olive oil, divided; 1 pound portobello mushrooms, thinly sliced; 1 pound white mushrooms, thinly sliced; 2 shallots, diced; 1 1/2 cups Arborio rice; 1/2 cup dry white wine; sea salt to taste; freshly ground black pepper to taste; 3 tablespoons finely chopped chives; 4 tablespoons butter; 1/3 cup freshly grated Parmesan cheese | In a saucepan, warm the broth over low heat.; Warm 2 tablespoons olive oil in a large saucepan over medium-high heat. Stir in the mushrooms, and cook until soft, about 3 minutes. Remove mushrooms and their liquid, and set aside.; Add 1 tablespoon olive oil to skillet, and stir in the shallots. Cook 1 minute. Add rice, stirring to coat with oil, about 2 minutes. When the rice has taken on a pale, golden color, pour in wine, stirring constantly until the wine is fully absorbed. Add 1/2 cup broth to the rice, and stir until the broth is absorbed. Continue adding broth 1/2 cup at a time, stirring continuously, until the liquid is absorbed and the rice is al dente, about 15 to 20 minutes.; Remove from heat, and stir in mushrooms with their liquid, butter, chives, and parmesan. Season with salt and pepper to taste. | Home; Recipes; Main Dish; Rice; Risotto
Stuffed Green Peppers I | 4K | 1907 | 4.51368093490601 | 1 h | 6 green bell peppers; salt to taste; 1 pound ground beef; 1/3 cup chopped onion; salt and pepper to taste; 1 (14.5 ounce) can whole peeled tomatoes, chopped; 1 teaspoon Worcestershire sauce; 1/2 cup uncooked rice; 1/2 cup water; 1 cup shredded Cheddar cheese; 2 (10.75 ounce) cans condensed tomato soup; water as needed | Bring a large pot of salted water to a boil. Cut the tops off the peppers, and remove the seeds. Cook peppers in boiling water for 5 minutes; drain. Sprinkle salt inside each pepper, and set aside.; In a large skillet, saute beef and onions for 5 minutes, or until beef is browned. Drain off excess fat, and season with salt and pepper. Stir in the tomatoes, rice, 1/2 cup water and Worcestershire sauce. Cover, and simmer for 15 minutes, or until rice is tender. Remove from heat, and stir in the cheese.; Preheat the oven to 350 degrees F. (175 degrees C). Stuff each pepper with the beef and rice mixture, and place peppers open side up in a baking dish. In a medium bowl, combine tomato soup with just enough water to make the soup a gravy consistency. Pour over the peppers.; Bake covered for 25 to 35 minutes, until heated through and cheese is melted and bubbly. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
Angela's Awesome Enchiladas | 3K | 1907 | 4.71392011642456 | 1 h 45 m | 2 pounds skinless, boneless chicken breast meat - cut into chunks; 1 (10.75 ounce) can condensed cream of chicken soup; 1 1/4 cups sour cream; 1/4 teaspoon chili powder; 1 tablespoon butter; 1 small onion, chopped; 1 (4 ounce) can chopped green chilies, drained; 1 (1.25 ounce) package mild taco seasoning mix; 1 bunch green onions, chopped, divided; 1 cup water; 1 teaspoon lime juice; 1/2 teaspoon onion powder; 1/2 teaspoon garlic powder; 5 (12 inch) flour tortillas; 3 cups Cheddar cheese, shredded, divided; 1 (10 ounce) can enchilada sauce; 1 (6 ounce) can sliced black olives | Place the chicken in a large pot and add water to cover. Bring to a boil over high heat, then reduce the heat to medium-low, cover, and simmer until the chicken pieces are no longer pink, about 10 minutes. Shred chicken by placing two forks back to back and pulling meat apart. Set the shredded chicken aside. Meanwhile, combine the cream of chicken soup, sour cream, and chili powder in a saucepan. Bring to a simmer over low heat, stirring occasionally, then turn off the heat and cover to keep warm.; Heat the butter in a skillet over medium heat. Stir in the onion; cook and stir until the onion has softened and turned translucent, about 5 minutes. Add the shredded chicken, chopped green chilies, taco seasoning, half of the bunch of chopped green onion, and water. Allow to simmer for 10 minutes. Stir in the lime juice, onion powder, and garlic powder; simmer for an additional 10 minutes.; Preheat an oven to 350 degrees F (175 degrees C). Stir 1 cup of the soup mixture into the skillet with the chicken mixture. Spread the remaining soup mixture on the bottom of a 9x13 inch baking dish.; Fill each tortilla with chicken mixture. Sprinkle Cheddar cheese over the chicken filling before folding the tortillas, reserving half of the shredded cheese for topping the enchiladas. Fold tortillas over the filling and place seam-side down in the prepared pan.; Pour enchilada sauce evenly over the enchiladas. Cover with the remaining 1 1/2 cups of Cheddar cheese. Sprinkle the reserved chopped green onions and the sliced olives on top of the cheese. Bake in the preheated oven until filling is heated through and the cheese is melted and bubbling, about 25 minutes. | Home; Recipes; World Cuisine; Latin American; Mexican
