Coconut Cream Pie II | 22 | 9 | 3.92307686805725 | 7 h | 1 1/2 cups vanilla wafer crumbs; 1/3 cup butter, melted; 1 (.25 ounce) package unflavored gelatin; 1/3 cup cold milk; 3 egg yolks; 2/3 cup white sugar; 1 cup hot milk; 1/2 teaspoon almond extract; 3 egg whites; 1 cup heavy cream, whipped; 1 1/2 cups fresh shredded coconut; 1 tablespoon fresh shredded coconut | Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, mix together wafer crumbs and melted butter. Press mixture firmly into bottom and sides of a 9-inch pie pan. Bake in preheated oven for 7 minutes. Remove and allow to cool.; Dissolve gelatin in cold milk and set aside to soften.; Beat egg yolks and sugar together, then slowly pour in hot milk while whisking constantly. Cook over medium heat, stirring constantly, until mixture coats a spoon. Remove from heat, then stir in gelatin, followed by almond extract. Chill.; Beat egg whites until stiff. Fold egg whites, whipped cream, and coconut into chilled custard. Pour into pie shell, and sprinkle with additional coconut. Chill 6 hours or overnight before serving. | Home; Recipes; Desserts; Pies; No-Bake Pies; Chiffon Pie
Apple Crisp III | 1K | 877 | 4.54602336883545 | 1 h | 4 cups sliced apples; 1 teaspoon ground cinnamon; 1/2 cup water; 1 cup white sugar; 1/2 cup butter; 3/4 cup all-purpose flour | Preheat oven to 350 degrees F (175 degrees C). Grease an 8x8 inch baking dish.; Place apples in prepared dish. Sprinkle with cinnamon. Pour water over all. In a bowl, cream together sugar and butter. Blend in flour. Sprinkle mixture evenly over apples.; Bake in preheated oven 30 to 40 minutes, until apples are tender and crust is golden. | Home; Recipes; Desserts; Fruit Desserts; Apple Desserts
Microwave Oven Peanut Brittle | 1K | 940 | 4.72376680374146 | 30 m | 1 1/2 cups dry roasted peanuts; 1 cup white sugar; 1/2 cup light corn syrup; 1 pinch salt (optional); 1 tablespoon butter; 1 teaspoon vanilla extract; 1 teaspoon baking soda | Grease a baking sheet, and set aside. In a glass bowl, combine peanuts, sugar, corn syrup, and salt. Cook in microwave for 6 to 7 minutes on High (700 W); mixture should be bubbly and peanuts browned. Stir in butter and vanilla; cook 2 to 3 minutes longer.; Quickly stir in baking soda, just until mixture is foamy. Pour immediately onto greased baking sheet. Let cool 15 minutes, or until set. Break into pieces, and store in an airtight container. | Home; Recipes; Desserts; Nut Desserts; Peanut Desserts
Pumpkin Apple Streusel Muffins | 2K | 885 | 4.66127586364746 | 1 h | 2 1/2 cups all-purpose flour; 2 cups white sugar; 1 tablespoon pumpkin pie spice; 1 teaspoon baking soda; 1/2 teaspoon salt; 2 eggs, lightly beaten; 1 cup canned pumpkin puree; 1/2 cup vegetable oil; 2 cups peeled, cored and chopped apple; 2 tablespoons all-purpose flour; 1/4 cup white sugar; 1/2 teaspoon ground cinnamon; 4 teaspoons butter | Preheat oven to 350 degrees F (175 degrees C). Lightly grease 18 muffin cups or use paper liners.; In a large bowl, sift together 2 1/2 cups all-purpose flour, 2 cups sugar, pumpkin pie spice, baking soda and salt. In a separate bowl, mix together eggs, pumpkin and oil. Add pumpkin mixture to flour mixture; stirring just to moisten. Fold in apples. Spoon batter into prepared muffin cups.; In a small bowl, mix together 2 tablespoons flour, 1/4 cup sugar and 1/2 teaspoon cinnamon. Cut in butter until mixture resembles coarse crumbs. Sprinkle topping evenly over muffin batter.; Bake in preheated oven for 35 to 40 minutes, or until a toothpick inserted into a muffin comes out clean. | Home; Recipes; Bread; Quick Bread; Pumpkin Bread
Rhubarb Strawberry Crunch | 1K | 827 | 4.67686748504639 | 1 h | 1 cup white sugar; 3 tablespoons all-purpose flour; 3 cups sliced fresh strawberries; 3 cups diced rhubarb; 1 1/2 cups all-purpose flour; 1 cup packed brown sugar; 1 cup butter; 1 cup rolled oats | Preheat oven to 375 degrees F (190 degrees C).; In a large bowl, mix white sugar, 3 tablespoons flour, strawberries, and rhubarb. Place the mixture in a 9x13 inch baking dish.; Mix 1 1/2 cups flour, brown sugar, butter, and oats until crumbly. You may want to use a pastry blender for this. Crumble on top of the rhubarb and strawberry mixture.; Bake 45 minutes in the preheated oven, or until crisp and lightly browned. | Home; Recipes; Desserts; Fruit Desserts; Strawberry Desserts
Awesome Carrot Cake with Cream Cheese Frosting | 1K | 924 | 4.537353515625 | 1 h 40 m | 3 cups grated carrots; 2 cups all-purpose flour; 2 cups white sugar; 2 teaspoons baking soda; 1 teaspoon baking powder; 1/2 teaspoon salt; 1 teaspoon ground cinnamon; 4 eggs; 1/2 cup applesauce; 1/4 cup vegetable oil; 1 1/4 teaspoons vanilla extract; 1 (8 ounce) can crushed pineapple with juice; 3/4 cup chopped pecans; 3 1/2 cups confectioners' sugar; 1 (8 ounce) package Neufchatel cheese; 1/2 cup butter, softened; 1 1/4 teaspoons vanilla extract; 1 cup chopped pecans | Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan.; In a large bowl, combine grated carrots, flour, white sugar, baking soda, baking powder, salt and cinnamon. Stir in eggs, applesauce, oil, 1 1/4 teaspoon vanilla, pineapple and 3/4 cup chopped pecans. Spoon batter into prepared pan.; Bake in the preheated oven for 30 to 40 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.; To Make Frosting: In a medium bowl, combine confectioners' sugar, Neufchatel cheese, 1/2 cup butter or margarine and 1 1/4 teaspoons vanilla. Beat until smooth, then stir in 1 cup chopped pecans. Spread on cooled cake. | Home; Recipes; Desserts; Frostings and Icings; Cream Cheese
Mini Cheesecakes I | 2K | 851 | 4.67850637435913 | 45 m | 1 (12 ounce) package vanilla wafers; 2 (8 ounce) packages cream cheese; 3/4 cup white sugar; 2 eggs; 1 teaspoon vanilla extract; 1 (21 ounce) can cherry pie filling | Preheat oven to 350 degrees F (175 degrees C). Line miniature muffin tins (tassie pans) with miniature paper liners.; Crush the vanilla wafers, and place 1/2 teaspoon of the crushed vanilla wafers into each paper cup.; In a mixing bowl, beat cream cheese, sugar, eggs and vanilla until light and fluffy. Fill each miniature muffin liner with this mixture, almost to the top.; Bake for 15 minutes. Cool. Top with a teaspoonful of cherry pie filling. | Home; Recipes; Desserts; Fruit Desserts; Cherry Desserts
Brown Family's Favorite Pumpkin Pie | 961 | 838 | 4.685133934021 | 1 h 30 m | 1 (15 ounce) can pumpkin puree; 1 (14 ounce) can sweetened condensed milk; 2 egg yolks; 1 teaspoon ground cinnamon; 1/2 teaspoon ground ginger; 1/2 teaspoon ground nutmeg; 1/2 teaspoon salt; 2 egg whites; 1 (9 inch) unbaked pie shell; 2 tablespoons all-purpose flour; 1/4 cup packed brown sugar; 1 teaspoon ground cinnamon; 2 tablespoons butter, chilled; 1 cup chopped walnuts | Preheat the oven to 425 degrees F (220 degrees C).; In a large bowl, mix together the pumpkin, sweetened condensed milk, and egg yolks. Stir in 1 teaspoon cinnamon, ginger, nutmeg, and salt. In a large glass or metal bowl, whip egg whites until soft peaks form. Gently fold into pumpkin mixture. Pour filling into pie shell.; Bake for 15 minutes in the preheated oven. While the pie is baking, prepare the streusel topping: In a small bowl, combine the flour, brown sugar, and 1 teaspoon cinnamon. Blend in the cold butter with a fork or pastry blender until the mixture is crumbly. Mix in the chopped nuts. Sprinkle the topping over the pie.; Reduce the heat to 350 degrees F (175 degrees C). Bake an additional 40 minutes, or until set. | Home; Recipes; Desserts; Pies; Pumpkin Pie; Canned Pumpkin
Mom's Best Peanut Brittle | 1K | 904 | 4.71692895889282 | 55 m | 1 cup white sugar; 1/2 cup light corn syrup; 1/4 teaspoon salt; 1/4 cup water; 1 cup peanuts; 2 tablespoons butter, softened; 1 teaspoon baking soda | Grease a large cookie sheet. Set aside.; In a heavy 2 quart saucepan, over medium heat, bring to a boil sugar, corn syrup, salt, and water. Stir until sugar is dissolved. Stir in peanuts. Set candy thermometer in place, and continue cooking. Stir frequently until temperature reaches 300 degrees F (150 degrees C), or until a small amount of mixture dropped into very cold water separates into hard and brittle threads.; Remove from heat; immediately stir in butter and baking soda; pour at once onto cookie sheet. With 2 forks, lift and pull peanut mixture into rectangle about 14x12 inches; cool. Snap candy into pieces. | Home; Recipes; Desserts; Nut Desserts; Peanut Desserts
Best Peanut Butter Cookies Ever | 1K | 900 | 4.23840427398682 | 45 m | 2 cups peanut butter; 2 cups white sugar; 2 eggs; 2 teaspoons baking soda; 1 pinch salt; 1 teaspoon vanilla extract | Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets.; In a medium bowl, stir peanut butter and sugar together until smooth. Beat in the eggs, one at a time, then stir in the baking soda, salt, and vanilla. Roll dough into 1 inch balls and place them 2 inches apart onto the prepared cookie sheets. Press a criss-cross into the top using the back of a fork.; Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely. | Home; Recipes; Desserts; Cookies; Peanut Butter Cookies
Fresh Rhubarb Pie | 1K | 873 | 4.79702043533325 | 1 h 30 m | 4 cups chopped rhubarb; 1 1/3 cups white sugar; 6 tablespoons all-purpose flour; 1 tablespoon butter; 1 recipe pastry for a 9 inch double crust pie | Preheat oven to 450 degrees F (230 degrees C).; Combine sugar and flour. Sprinkle 1/4 of it over pastry in pie plate. Heap rhubarb over this mixture. Sprinkle with remaining sugar and flour. Dot with small pieces of butter. Cover with top crust.; Place pie on lowest rack in oven. Bake for 15 minutes. Reduce oven temperature to 350 degrees F (175 degrees C), and continue baking for 40 to 45 minutes. Serve warm or cold. | Home; Recipes; Desserts; Pies; Fruit Pies; Rhubarb Pie
Libby's® Famous Pumpkin Pie | 2K | 723 | 4.79716968536377 | 1 h 10 m | 1 (9 inch) unbaked deep dish pie crust; 3/4 cup white sugar; 1 teaspoon ground cinnamon; 1/2 teaspoon salt; 1/2 teaspoon ground ginger; 1/4 teaspoon ground cloves; 2 eggs; 1 (15 ounce) can LIBBY'S® 100% Pure Pumpkin; 1 (12 fluid ounce) can NESTLE® CARNATION® Evaporated Milk | Preheat oven to 425 degrees F.; Combine sugar, salt, cinnamon, ginger and cloves in small bowl. Beat eggs lightly in large bowl. Stir in pumpkin and sugar-spice mixture. Gradually stir in evaporated milk. Pour into pie shell.; Bake for 15 minutes. Reduce temperature to 350 degrees F.; bake for 40 to 50 minutes or until knife inserted near center comes out clean. Cool on wire rack for 2 hours. Serve immediately or refrigerate. (Do not freeze as this will cause the crust to separate from the filling.) | Home; Recipes; Trusted Brands: Recipes and Tips; Nestle® Toll House®
Apple Crumble Pie | 1K | 820 | 4.7014217376709 | 1 h 10 m | 1 (9 inch) deep dish pie crust; 5 cups apples - peeled, cored and thinly sliced; 1/2 cup white sugar; 3/4 teaspoon ground cinnamon; 1/3 cup white sugar; 3/4 cup all-purpose flour; 6 tablespoons butter | Preheat oven to 400 degrees F (200 degrees C.); Arrange apple slices in unbaked pie shell. Mix 1/2 cup sugar and cinnamon; sprinkle over apples.; Mix 1/3 cup sugar with flour; cut in butter until crumbly. Spoon mixture over apples.; Bake in preheated oven until apples are soft and top is lightly browned, about 40 minutes. | Home; Recipes; Desserts; Pies; Fruit Pies
Lemon Square Bars | 1K | 857 | 4.41091966629028 | 1 h 10 m | 2 cups sifted all-purpose flour; 1 cup confectioners' sugar; 1 cup butter, melted; 4 eggs; 2 cups white sugar; 1 teaspoon baking powder; 1/4 cup all-purpose flour; 5/8 cup lemon juice | Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch pan.; In a medium bowl, stir together 2 cups flour and confectioners' sugar. Blend in the melted butter. Press into the bottom of the prepared pan.; Bake in the preheated oven for 15 minutes, or until golden. In a large bowl, beat eggs until light. Combine the sugar, baking powder and 1/4 cup of flour so there will be no flour lumps. Stir the sugar mixture into the eggs. Finally, stir in the lemon juice. Pour over the prepared crust and return to the oven.; Bake for an additional 30 minutes or until bars are set. Allow to cool completely before cutting into bars. | Home; Recipes; Desserts; Fruit Desserts; Lemon Desserts
Eclair Cake | 1K | 851 | 4.73583078384399 | 4 h 25 m | 2 (3.5 ounce) packages instant vanilla pudding mix; 1 (8 ounce) container frozen whipped topping, thawed; 3 cups milk; 1 (16 ounce) package graham cracker squares; 1 (16 ounce) package prepared chocolate frosting | In a medium bowl, thoroughly blend the pudding mix, whipped topping, and milk.; Arrange a single layer of graham cracker squares in the bottom of a 13x9 inch baking pan. Evenly spread half of the pudding mixture over the crackers. Top with another layer of crackers and the remaining pudding mixture. Top with a final layer of graham crackers.; Spread the frosting over the whole cake up to the edges of the pan. Cover, and chill at least 4 hours before serving. | Home; Recipes; Desserts; Cakes
Deep Dish Brownies | 1K | 871 | 4.4570050239563 | 1 h | 3/4 cup butter, melted; 1 1/2 cups white sugar; 1 1/2 teaspoons vanilla extract; 3 eggs; 3/4 cup all-purpose flour; 1/2 cup unsweetened cocoa powder; 1/2 teaspoon baking powder; 1/2 teaspoon salt | Preheat oven to 350 degrees F (175 degrees C). Grease an 8 inch square pan.; In a large bowl, blend melted butter, sugar and vanilla. Beat in eggs one at a time. Combine the flour, cocoa, baking powder and salt. Gradually blend into the egg mixture. Spread the batter into the prepared pan.; Bake in preheated oven for 40 to 45 minutes, or until brownies begin to pull away from the sides of the pan. Let brownies cool, then cut into squares. Enjoy! | Home; Recipes; Desserts; Cookies; Brownies; Chocolate Brownies
Vegan Brownies | 1K | 890 | 4.1755576133728 | 50 m | 2 cups unbleached all-purpose flour; 2 cups white sugar; 3/4 cup unsweetened cocoa powder; 1 teaspoon baking powder; 1 teaspoon salt; 1 cup water; 1 cup vegetable oil; 1 teaspoon vanilla extract | Preheat the oven to 350 degrees F (175 degrees C).; In a large bowl, stir together the flour, sugar, cocoa powder, baking powder and salt. Pour in water, vegetable oil and vanilla; mix until well blended. Spread evenly in a 9x13 inch baking pan.; Bake for 25 to 30 minutes in the preheated oven, until the top is no longer shiny. Let cool for at least 10 minutes before cutting into squares. | Home; Recipes; Desserts; Cookies; Brownies; Chocolate Brownies
Molasses Sugar Cookies | 2K | 771 | 4.77485370635986 | 3 h 40 m | 1 1/2 cups shortening; 2 cups white sugar; 1/2 cup molasses; 2 eggs; 4 cups all-purpose flour; 4 teaspoons baking soda; 2 teaspoons ground cinnamon; 1 teaspoon ground cloves; 1 teaspoon ground ginger; 1 teaspoon salt | Melt the shortening in a large pan on the stove, and cool.; Add sugar, eggs, and molasses, beat well.; In a separate bowl, sift dry ingredients together and add to the pan. Mix well and chill 3 hours or overnight.; Form into walnut-size balls. Roll in granulated sugar. Place on greased cookie sheet about 2 inches apart.; Bake at 375 degrees F (190 degrees C) for 8-10 minutes.; Store in an airtight container to keep from getting overly crisp. If they do lose their softness, an easy way to restore it is to place one slice of fresh bread in the container with the cookies for a couple of hours or overnight and they will be soft again! | Home; Recipes; Desserts; Cookies; Spice Cookies
Easy Decadent Truffles | 1K | 810 | 4.56804752349854 | 1 h | 1 (8 ounce) package cream cheese, softened; 3 cups confectioners' sugar, sifted; 3 cups semisweet chocolate chips, melted; 1 1/2 teaspoons vanilla | In a large bowl, beat cream cheese until smooth. Gradually beat in confectioners' sugar until well blended. Stir in melted chocolate and vanilla until no streaks remain. Refrigerate for about 1 hour. Shape into 1 inch balls. | Home; Recipes; Desserts; Chocolate
Bananas Foster II | 1K | 736 | 4.80157947540283 | 20 m | 1/4 cup butter; 2/3 cup dark brown sugar; 3 1/2 tablespoons rum; 1 1/2 teaspoons vanilla extract; 1/2 teaspoon ground cinnamon; 3 bananas, peeled and sliced lengthwise and crosswise; 1/4 cup coarsely chopped walnuts; 1 pint vanilla ice cream | In a large, deep skillet over medium heat, melt butter. Stir in sugar, rum, vanilla and cinnamon. When mixture begins to bubble, place bananas and walnuts in pan. Cook until bananas are hot, 1 to 2 minutes. Serve at once over vanilla ice cream. | Home; Recipes; Desserts; Specialty Desserts; Liqueur Desserts; Rum
Honey Bun Cake I | 1K | 828 | 4.60177850723267 | 1 h 45 m | 1 (18.25 ounce) package yellow cake mix; 3/4 cup vegetable oil; 4 eggs; 1 (8 ounce) container sour cream; 1 cup brown sugar; 1 tablespoon ground cinnamon; 2 cups confectioners' sugar; 4 tablespoons milk; 1 tablespoon vanilla extract | Preheat oven to 325 degrees F (165 degrees C).; In a large mixing bowl, combine cake mix, oil, eggs and sour cream. Stir by hand approximately 50 strokes, or until most large lumps are gone. Pour half of the batter into an ungreased 9x13 inch glass baking dish. Combine the brown sugar and cinnamon, and sprinkle over the batter in the cake pan. Spoon the other half of the batter into the cake pan, covering the brown sugar and cinnamon. Twirl the cake with a butter knife or icing knife until it looks like a honey bun (or whatever design you want to make).; Bake in preheated oven for 40 minutes, or until a toothpick inserted into the center of the cake comes out clean. Frost cake while it is still fairly hot. Serve warm.; To Make the frosting: In a small bowl, whisk together the confectioner's sugar, milk and vanilla until smooth. | Home; Recipes; Desserts; Cakes; Cake Mix Cakes; Yellow Cake
Chocolate Lovers' Favorite Cake | 1K | 826 | 4.6847825050354 | 2 h | 1 (18.25 ounce) package devil's food cake mix; 1 (3.9 ounce) package instant chocolate pudding mix; 2 cups sour cream; 1 cup melted butter; 5 eggs; 1 teaspoon almond extract; 2 cups semisweet chocolate chips | Preheat oven to 350 degrees F (175 degrees C). Grease a 10 inch Bundt pan.; In a large bowl, stir together cake mix and pudding mix. Make a well in the center and pour in sour cream, melted butter, eggs and almond extract. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Blend in chocolate chips. Pour batter into prepared pan.; Bake in preheated oven for 50 to 55 minutes. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely. | Home; Recipes; Desserts; Chocolate
No Bake Cookies I | 2K | 790 | 4.62260341644287 | 45 m | 1 3/4 cups white sugar; 1/2 cup milk; 1/2 cup butter; 4 tablespoons unsweetened cocoa powder; 1/2 cup crunchy peanut butter; 3 cups quick-cooking oats; 1 teaspoon vanilla extract | In a medium saucepan, combine sugar, milk, butter, and cocoa. Bring to a boil, and cook for 1 1/2 minutes. Remove from heat, and stir in peanut butter, oats, and vanilla. Drop by teaspoonfuls onto wax paper. Let cool until hardened. | Home; Recipes; Desserts; Cookies; No-Bake Cookies
Creamy Peanut Butter Fudge | 1K | 815 | 4.68399572372437 | 50 m | 4 cups white sugar; 1 cup light brown sugar; 1/2 cup butter; 1 (12 fluid ounce) can evaporated milk; 1 (7 ounce) jar marshmallow creme; 1 (16 ounce) jar peanut butter; 1 teaspoon vanilla extract | Grease a 9x13 inch baking dish.; In a medium saucepan over medium heat, combine sugar, brown sugar, butter and evaporated milk. Bring to a boil, stirring constantly, and boil for 7 minutes. Remove from heat; stir in marshmallow creme until well incorporated and melted. Stir in peanut butter and vanilla until smooth; spread in prepared pan. Let cool before cutting into squares. | Home; Recipes; Desserts; Candy; Fudge; Peanut Butter
No Bake Chocolate Oat Bars | 1K | 756 | 4.27950286865234 | 3 h 30 m | 1 cup butter; 1/2 cup packed brown sugar; 1 teaspoon vanilla extract; 3 cups quick cooking oats; 1 cup semisweet chocolate chips; 1/2 cup peanut butter | Grease a 9x9 inch square pan.; Melt butter in large saucepan over medium heat. Stir in brown sugar and vanilla. Mix in the oats. Cook over low heat 2 to 3 minutes, or until ingredients are well blended. Press half of mixture into the bottom of the prepared pan. Reserve the other half for topping.; Meanwhile, melt chocolate chips and peanut butter in a small heavy saucepan over low heat, stirring frequently until smooth. Pour the chocolate mixture over the crust in the pan, and spread evenly with a knife or the back of a spoon.; Crumble the remaining oat mixture over the chocolate layer, pressing in gently. Cover, and refrigerate 2 to 3 hours or overnight. Bring to room temperature before cutting into bars. | Home; Recipes; Desserts; Cookies; No-Bake Cookies
Cream Cheese Sugar Cookies | 1K | 734 | 4.39585494995117 | 9 h 25 m | 1 cup white sugar; 1 cup butter, softened; 1 (3 ounce) package cream cheese, softened; 1/2 teaspoon salt; 1/2 teaspoon almond extract; 1/2 teaspoon vanilla extract; 1 egg yolk; 2 1/4 cups all-purpose flour | In a large bowl, combine the sugar, butter, cream cheese, salt, almond and vanilla extracts, and egg yolk. Beat until smooth. Stir in flour until well blended. Chill the dough for 8 hours, or overnight.; Preheat oven to 375 degrees F (190 degrees C).; On a lightly floured surface, roll out the dough 1/3 at a time to 1/8 inch thickness, refrigerating remaining dough until ready to use. Cut into desired shapes with lightly floured cookie cutters. Place 1 inch apart on ungreased cookie sheets. Leave cookies plain for frosting, or brush with slightly beaten egg white and sprinkle with candy sprinkles or colored sugar.; Bake for 7 to 10 minutes in the preheated oven, or until light and golden brown. Cool cookies completely before frosting. | Home; Recipes; Desserts; Cookies; Sugar Cookies
Biscotti | 1K | 811 | 4.67150259017944 | 40 m | 1/2 cup vegetable oil; 1 cup white sugar; 3 1/4 cups all-purpose flour; 3 eggs; 1 tablespoon baking powder; 1 tablespoon anise extract, or 3 drops anise oil | Preheat the oven to 375 degrees F (190 degrees C). Grease cookie sheets or line with parchment paper.; In a medium bowl, beat together the oil, eggs, sugar and anise flavoring until well blended. Combine the flour and baking powder, stir into the egg mixture to form a heavy dough. Divide dough into two pieces. Form each piece into a roll as long as your cookie sheet. Place roll onto the prepared cookie sheet, and press down to 1/2 inch thickness.; Bake for 25 to 30 minutes in the preheated oven, until golden brown. Remove from the baking sheet to cool on a wire rack. When The cookies are cool enough to handle, slice each one crosswise into 1/2 inch slices. Place the slices cut side up back onto the baking sheet. Bake for an additional 6 to 10 minutes on each side. Slices should be lightly toasted. | Home; Recipes; World Cuisine; European; Italian
Blackberry Cobbler II | 1K | 753 | 4.74297618865967 | 45 m | 1 cup all-purpose flour; 1 1/2 cups white sugar, divided; 1 teaspoon baking powder; 1/2 teaspoon salt; 6 tablespoons cold butter; 1/4 cup boiling water; 2 tablespoons cornstarch; 1/4 cup cold water; 1 tablespoon lemon juice; 4 cups fresh blackberries, rinsed and drained | Preheat oven to 400 degrees F (200 degrees C). Line a baking sheet with aluminum foil.; In a large bowl, mix the flour, 1/2 cup sugar, baking powder, and salt. Cut in butter until the mixture resembles coarse crumbs. Stir in 1/4 cup boiling water just until mixture is evenly moist.; In a separate bowl, dissolve the cornstarch in cold water. Mix in remaining 1 cup sugar, lemon juice, and blackberries. Transfer to a cast iron skillet, and bring to a boil, stirring frequently. Drop dough into the skillet by spoonfuls. Place skillet on the foil lined baking sheet.; Bake 25 minutes in the preheated oven, until dough is golden brown. | Home; Recipes; Desserts; Cobbler; Blackberry Cobbler
Gingerbread Men | 1K | 792 | 4.58922910690308 | 1 h 37 m | 1 (3.5 ounce) package cook and serve butterscotch pudding mix; 1/2 cup butter; 1/2 cup packed brown sugar; 1 egg; 1 1/2 cups all-purpose flour; 1/2 teaspoon baking soda; 1 1/2 teaspoons ground ginger; 1 teaspoon ground cinnamon | In a medium bowl, cream together the dry butterscotch pudding mix, butter, and brown sugar until smooth. Stir in the egg. Combine the flour, baking soda, ginger, and cinnamon; stir into the pudding mixture. Cover, and chill dough until firm, about 1 hour.; Preheat the oven to 350 degrees F (175 degrees C). Grease baking sheets. On a floured board, roll dough out to about 1/8 inch thickness, and cut into man shapes using a cookie cutter. Place cookies 2 inches apart on the prepared baking sheets.; Bake for 10 to 12 minutes in the preheated oven, until cookies are golden at the edges. Cool on wire racks. | Home; Recipes; Desserts; Cookies; Gingerbread Cookies
Spanish Flan | 1K | 756 | 4.39872741699219 | 1 h 20 m | 1 cup white sugar; 3 eggs; 1 (14 ounce) can sweetened condensed milk; 1 (12 fluid ounce) can evaporated milk; 1 tablespoon vanilla extract | Preheat oven to 350 degrees F (175 degrees C).; In a medium saucepan over medium-low heat, melt sugar until liquefied and golden in color. Carefully pour hot syrup into a 9 inch round glass baking dish, turning the dish to evenly coat the bottom and sides. Set aside.; In a large bowl, beat eggs. Beat in condensed milk, evaporated milk and vanilla until smooth. Pour egg mixture into baking dish. Cover with aluminum foil.; Bake in preheated oven 60 minutes. Let cool completely.; To serve, carefully invert on serving plate with edges when completely cool. | Home; Recipes; World Cuisine; European; Spanish
Puppy Chow | 1K | 654 | 4.71702146530151 | 10 m | 9 cups crispy rice cereal squares; 1/2 cup peanut butter; 1 cup semi-sweet chocolate chips; 1 1/2 cups confectioners' sugar | In a saucepan over low heat, melt the chocolate; add peanut butter and mix until smooth.; Remove from heat, add cereal and stir until coated.; Pour powdered sugar into large plastic bag, add coated cereal and shake until well coated. Store in airtight container. | Home; Recipes; Desserts; Chocolate
Autumn Cheesecake | 1K | 729 | 4.72542715072632 | 4 h | 1 cup graham cracker crumbs; 1/2 cup finely chopped pecans; 3 tablespoons white sugar; 1/2 teaspoon ground cinnamon; 1/4 cup unsalted butter, melted; 2 (8 ounce) packages cream cheese, softened; 1/2 cup white sugar; 2 eggs; 1/2 teaspoon vanilla extract; 4 cups apples - peeled, cored and thinly sliced; 1/3 cup white sugar; 1/2 teaspoon ground cinnamon; 1/4 cup chopped pecans | Preheat oven to 350 degrees F (175 degrees C). In a large bowl, stir together the graham cracker crumbs, 1/2 cup finely chopped pecans, 3 tablespoons sugar, 1/2 teaspoon cinnamon and melted butter; press into the bottom of a 9 inch springform pan. Bake in preheated oven for 10 minutes.; In a large bowl, combine cream cheese and 1/2 cup sugar. Mix at medium speed until smooth. Beat in eggs one at a time, mixing well after each addition. Blend in vanilla; pour filling into the baked crust.; In a small bowl, stir together 1/3 cup sugar and 1/2 teaspoon cinnamon. Toss the cinnamon-sugar with the apples to coat. Spoon apple mixture over cream cheese layer and sprinkle with 1/4 cup chopped pecans.; Bake in preheated oven for 60 to 70 minutes. With a knife, loosen cake from rim of pan. Let cool, then remove the rim of pan. Chill cake before serving. | Home; Recipes; Desserts; Fruit Desserts; Apple Desserts
Mom's Ginger Snaps | 1K | 752 | 4.66019439697266 | 40 m | 1 cup packed brown sugar; 3/4 cup vegetable oil; 1/4 cup molasses; 1 egg; 2 cups all-purpose flour; 2 teaspoons baking soda; 1/4 teaspoon salt; 1/2 teaspoon ground cloves; 1 teaspoon ground cinnamon; 1 teaspoon ground ginger; 1/3 cup white sugar for decoration | Preheat oven to 375 degrees F (190 degrees C).; In a large bowl, mix together the brown sugar, oil, molasses, and egg. Combine the flour, baking soda, salt, cloves, cinnamon, and ginger; stir into the molasses mixture. Roll dough into 1 1/4 inch balls. Roll each ball in white sugar before placing 2 inches apart on ungreased cookie sheets.; Bake for 10 to 12 minutes in preheated oven, or until center is firm. Cool on wire racks. | Home; Recipes; Desserts; Cookies; Spice Cookies
Grandma's Gingersnap Cookies | 1K | 742 | 4.76000022888184 | 30 m | 2 cups sifted all-purpose flour; 1 tablespoon ground ginger; 2 teaspoons baking soda; 1 teaspoon ground cinnamon; 1/2 teaspoon salt; 3/4 cup shortening; 1 cup white sugar; 1 egg; 1/4 cup dark molasses; 1/3 cup cinnamon sugar | Preheat oven to 350 degrees F (175 degrees C).; Sift the flour, ginger, baking soda, cinnamon, and salt into a mixing bowl. Stir the mixture to blend evenly, and sift a second time into another bowl.; Place the shortening into a mixing bowl and beat until creamy. Gradually beat in the white sugar. Beat in the egg, and dark molasses. Sift 1/3 of the flour mixture into the shortening mixture; stir to thoroughly blend. Sift in the remaining flour mixture, and mix together until a soft dough forms. Pinch off small amounts of dough and roll into 1 inch diameter balls between your hands. Roll each ball in cinnamon sugar, and place 2 inches apart on an ungreased baking sheet.; Bake in preheated oven until the tops are rounded and slightly cracked, about 10 minutes. Cool cookies on a wire rack. Store in an air tight container. | Home; Recipes; Desserts; Cookies; Gingersnaps
